City,Household_Size,Seasonal_Index,Garden_Area,Avg_Rainfall,Household_Income,Previous_Day_Usage,City_Population,Daily_Water_Used,Avg_Water_Table,Suitability
Bangalore,3.0,0.526,159.11,900.0,35200.0,226.9,12000000.0,227.3,720.0,Suitable
Bangalore,6.0,1.4,167.822,900.0,86400.0,143.01,12000000.0,148.62,720.0,Suitable
Jaipur,4.0,0.733,55.929,550.0,73800.0,284.799,3500000.0,280.5,440.0,Suitable
Chennai,1.0,1.3,121.37,1400.0,59800.0,285.7,11000000.0,285.559,1120.0,Suitable
Lucknow,1.0,1.0,77.56,1000.0,96900.0,253.0,4500000.0,250.25,800.0,Suitable
Mumbai,5.0,0.99,110.473,2200.0,44500.0,192.578,20400000.0,196.3,1760.0,Suitable
Kolkata,2.0,,123.633,1600.0,42100.0,121.19,14800000.0,124.488,1280.0,Suitable
Mumbai,1.0,0.7,159.488,2200.0,109200.0,291.7,20400000.0,290.0,1760.0,Suitable
Lucknow,2.0,0.91,111.868,1000.0,95200.0,228.05,4500000.0,237.7,,Suitable
Jaipur,2.0,1.42,,550.0,63100.0,103.556,3500000.0,105.9,440.0,Suitable
Bangalore,2.0,1.026,152.938,900.0,43400.0,160.585,12000000.0,154.9,720.0,Suitable
Mumbai,5.0,0.8,132.87,2200.0,36800.0,261.271,20400000.0,,1760.0,Suitable
Bangalore,6.0,1.13,35.62,900.0,81000.0,158.29,12000000.0,153.5,720.0,Suitable
Bangalore,1.0,1.426,190.934,900.0,94400.0,259.26,12000000.0,254.33,720.0,Suitable
Delhi,3.0,1.1,123.971,800.0,96700.0,233.381,19000000.0,234.04,640.0,Suitable
Bangalore,3.0,1.18,,900.0,131400.0,176.96,12000000.0,181.554,720.0,Suitable
Bangalore,1.0,1.0,16.124,900.0,143100.0,216.276,12000000.0,209.77,720.0,Suitable
Chennai,3.0,0.7,62.4,1400.0,122300.0,187.18,11000000.0,190.55,1120.0,Suitable
Jaipur,12.0,1.28,860.3671413013934,550.0,205100.0,450.46506849577855,3500000.0,498.434161840583,440.0,Suitable
Ahmedabad,6.0,1.2,22.5,600.0,134600.0,116.095,8000000.0,116.96,480.0,Suitable
Delhi,3.0,1.0,118.841,800.0,78700.0,133.7,19000000.0,137.2,640.0,Suitable
Delhi,6.0,0.649,64.17,800.0,37000.0,210.955,19000000.0,209.74,640.0,Suitable
Hyderabad,2.0,1.3,73.6,850.0,90300.0,157.19,10000000.0,147.17,680.0,Suitable
Delhi,2.0,1.14,19.446,800.0,91700.0,289.26,19000000.0,,,Suitable
Kolkata,2.0,1.4,69.47,1600.0,67300.0,245.648,14800000.0,239.74,1280.0,Suitable
Delhi,3.0,0.7,,800.0,74300.0,151.7,19000000.0,156.72,640.0,Suitable
Jaipur,2.0,0.618,121.2,550.0,49500.0,288.76,3500000.0,281.6,440.0,Suitable
Kolkata,2.0,1.29,89.09,1600.0,96200.0,176.79,14800000.0,172.49,1280.0,Suitable
Hyderabad,5.0,0.5,195.08,850.0,31800.0,112.487,10000000.0,112.43,680.0,Suitable
Chennai,5.0,0.99,,1400.0,53600.0,235.8,11000000.0,234.09,1120.0,Suitable
Jaipur,1.0,0.96,95.33,550.0,55100.0,191.15,3500000.0,200.591,440.0,
Ahmedabad,4.0,1.0,180.14,600.0,56700.0,,8000000.0,132.18,480.0,Suitable
Ahmedabad,3.0,0.61,51.4,600.0,124900.0,178.9,8000000.0,176.23,480.0,Suitable
Delhi,2.0,0.79,13.21,800.0,111200.0,108.696,19000000.0,103.65,640.0,Suitable
Pune,2.0,0.8,148.5,650.0,86600.0,297.996,7300000.0,301.2,520.0,Suitable
Chennai,1.0,0.614,78.13,1400.0,137600.0,232.61,11000000.0,236.2,1120.0,Suitable
Lucknow,5.0,0.84,169.469,1000.0,93300.0,165.9,4500000.0,160.4,800.0,Suitable
Jaipur,3.0,0.531,105.99,550.0,149900.0,226.4,,228.2,440.0,Suitable
Pune,2.0,1.0,116.278,650.0,107700.0,287.76,7300000.0,288.1,520.0,Suitable
Delhi,4.0,0.707,145.95,800.0,66900.0,187.3,19000000.0,187.559,640.0,
Delhi,2.0,1.0,138.31,800.0,68700.0,212.38,19000000.0,219.7,640.0,Suitable
Delhi,1.0,0.549,147.6,800.0,47600.0,285.59,19000000.0,286.1,640.0,Suitable
Mumbai,5.0,1.05,65.4,,78100.0,174.2,20400000.0,168.244,1760.0,Suitable
Lucknow,4.0,1.201,120.216,,,143.146,4500000.0,,800.0,Suitable
Mumbai,1.0,1.48,121.2,2200.0,38500.0,251.01,20400000.0,253.3,1760.0,Suitable
Ahmedabad,1.0,1.119,49.1,600.0,83600.0,298.39,8000000.0,294.61,480.0,Suitable
Kolkata,4.0,0.8,190.6,1600.0,71300.0,249.8,14800000.0,254.2,1280.0,Suitable
Delhi,1.0,1.33,187.04,800.0,142400.0,296.7,19000000.0,287.66,640.0,Suitable
Pune,1.0,1.4,39.8,650.0,142200.0,261.0,7300000.0,256.3,520.0,Suitable
Lucknow,5.0,0.99,128.54,1000.0,106800.0,252.98,4500000.0,257.6,800.0,
Mumbai,3.0,1.456,62.29,2200.0,28000.0,289.44,20400000.0,,1760.0,Suitable
Bangalore,12.0,0.9,595.3780547965354,900.0,492000.0,488.99098435000707,12000000.0,743.8799755084736,720.0,Suitable
Chennai,3.0,0.748,55.46,1400.0,40500.0,210.5,11000000.0,205.9,1120.0,Suitable
Bangalore,6.0,0.84,22.18,900.0,63900.0,210.92,12000000.0,203.63,720.0,Suitable
Bangalore,3.0,0.57,82.88,900.0,65400.0,,12000000.0,272.1,720.0,Suitable
Ahmedabad,4.0,1.29,29.2,600.0,127300.0,242.822,8000000.0,238.795,480.0,Suitable
Chennai,12.0,0.8,735.6612614921872,1400.0,709800.0,1322.2053580333654,11000000.0,1008.954672401901,1120.0,Suitable
Jaipur,5.0,1.2,164.887,550.0,56700.0,288.642,3500000.0,285.064,440.0,Suitable
Delhi,5.0,0.88,14.2,800.0,61900.0,101.4,19000000.0,100.037,640.0,Suitable
Hyderabad,3.0,1.3,40.52,850.0,118800.0,196.44,10000000.0,197.9,680.0,Suitable
Delhi,5.0,0.611,168.801,800.0,107900.0,280.4,19000000.0,275.1,640.0,Suitable
Kolkata,6.0,1.0,190.6,1600.0,121500.0,266.131,14800000.0,264.741,1280.0,Suitable
Pune,1.0,1.0,37.113,650.0,114600.0,234.768,7300000.0,237.23,520.0,Suitable
Delhi,4.0,1.41,62.26,800.0,59100.0,,19000000.0,141.0,640.0,Suitable
Ahmedabad,5.0,1.384,48.4,600.0,,153.97,8000000.0,,480.0,Suitable
Ahmedabad,3.0,0.657,83.448,600.0,144700.0,,8000000.0,116.0,480.0,Suitable
Hyderabad,2.0,1.4,69.23,850.0,91200.0,125.222,10000000.0,139.402,680.0,Suitable
Mumbai,1.0,1.2,113.0,2200.0,139200.0,137.8,20400000.0,138.843,1760.0,Suitable
Mumbai,1.0,1.485,35.855,2200.0,36000.0,211.53,20400000.0,209.877,1760.0,Suitable
Ahmedabad,3.0,0.946,120.696,600.0,25200.0,261.2,8000000.0,271.343,480.0,Suitable
Chennai,4.0,1.08,177.32,1400.0,64400.0,101.441,11000000.0,99.678,1120.0,Suitable
Hyderabad,2.0,1.3,133.96,850.0,99000.0,224.0,10000000.0,215.114,680.0,Suitable
Lucknow,5.0,1.32,33.35,1000.0,60100.0,195.0,4500000.0,196.65,800.0,Suitable
Mumbai,1.0,0.54,105.02,2200.0,76300.0,272.7,20400000.0,272.33,1760.0,Suitable
Chennai,4.0,1.11,190.78,1400.0,47900.0,227.935,11000000.0,233.073,1120.0,Suitable
Mumbai,,0.86,186.698,2200.0,84700.0,177.03,20400000.0,179.3,1760.0,Suitable
Bangalore,,1.493,117.486,900.0,106900.0,159.0,12000000.0,158.4,720.0,Suitable
Mumbai,1.0,1.15,194.417,2200.0,106500.0,164.47,20400000.0,165.488,1760.0,Suitable
Jaipur,1.0,1.195,181.8,550.0,53200.0,,,144.1,440.0,Suitable
Kolkata,,1.077,99.6,1600.0,43200.0,240.695,14800000.0,244.366,1280.0,Suitable
Kolkata,5.0,1.04,151.261,1600.0,112400.0,231.67,14800000.0,233.8,1280.0,Suitable
Jaipur,5.0,1.5,142.36,550.0,,283.324,3500000.0,,440.0,Suitable
Jaipur,6.0,0.824,177.1,550.0,121500.0,181.13,3500000.0,174.4,440.0,Suitable
Pune,3.0,1.32,156.68,650.0,28300.0,268.34,7300000.0,268.74,520.0,Suitable
Kolkata,4.0,1.41,177.9,1600.0,128300.0,252.415,14800000.0,255.43,1280.0,
Pune,3.0,0.57,109.25,650.0,,116.26,7300000.0,121.5,520.0,Suitable
Delhi,4.0,0.8,42.31,800.0,,219.558,19000000.0,221.5,640.0,Suitable
Bangalore,6.0,0.7,72.43,900.0,117100.0,241.21,12000000.0,244.955,720.0,Suitable
Bangalore,4.0,0.61,91.7,900.0,99200.0,204.53,12000000.0,206.809,720.0,Suitable
Mumbai,2.0,0.99,10.5,2200.0,62400.0,104.79,20400000.0,100.15,1760.0,Suitable
Hyderabad,5.0,,190.3,850.0,66900.0,195.9,10000000.0,190.678,680.0,Suitable
Bangalore,4.0,1.1,105.22,900.0,121400.0,179.808,12000000.0,171.603,720.0,Suitable
Chennai,3.0,0.7,173.8,1400.0,122000.0,232.1,11000000.0,236.633,1120.0,
Bangalore,3.0,1.1,104.782,900.0,,125.8,12000000.0,127.45,720.0,Suitable
Pune,5.0,0.9,99.6,650.0,99300.0,196.2,7300000.0,190.6,520.0,Suitable
Chennai,3.0,0.994,13.4,1400.0,29900.0,298.19,11000000.0,283.0,1120.0,Suitable
Kolkata,2.0,0.608,,1600.0,99000.0,237.403,14800000.0,237.228,1280.0,Suitable
Pune,1.0,1.46,29.83,650.0,114900.0,204.48,7300000.0,206.964,520.0,Suitable
Chennai,2.0,1.47,,1400.0,30400.0,268.99,11000000.0,268.2,1120.0,Suitable
Hyderabad,5.0,0.883,63.92,850.0,109100.0,141.88,10000000.0,130.737,680.0,Suitable
Ahmedabad,1.0,1.424,,600.0,95000.0,199.5,8000000.0,196.4,480.0,Suitable
Hyderabad,6.0,1.1,15.99,850.0,106300.0,267.4,,269.31,680.0,Suitable
Kolkata,6.0,1.466,158.6,1600.0,144600.0,200.6,14800000.0,204.057,,Suitable
Delhi,1.0,1.16,155.311,800.0,112400.0,193.4,19000000.0,198.598,640.0,Suitable
Jaipur,1.0,0.902,124.32,550.0,52600.0,175.2,3500000.0,171.11,440.0,Suitable
Kolkata,5.0,0.7,35.17,1600.0,34900.0,150.55,14800000.0,140.424,1280.0,Suitable
Kolkata,4.0,1.05,180.56,1600.0,79400.0,298.56,14800000.0,303.04,1280.0,Suitable
Bangalore,1.0,0.9,176.756,900.0,121400.0,,12000000.0,290.8,720.0,Suitable
Lucknow,1.0,1.29,158.8,1000.0,101600.0,279.1,4500000.0,276.1,800.0,Suitable
Mumbai,4.0,0.639,39.391,2200.0,20500.0,157.153,20400000.0,152.751,1760.0,Suitable
Delhi,6.0,0.55,65.685,800.0,118300.0,152.08,19000000.0,150.1,640.0,Suitable
Ahmedabad,2.0,1.22,,600.0,,,8000000.0,99.3,480.0,Suitable
Kolkata,3.0,0.67,144.79,1600.0,40500.0,135.349,14800000.0,139.1,1280.0,Suitable
Lucknow,5.0,0.8,169.9,1000.0,86600.0,,4500000.0,249.335,800.0,Suitable
Chennai,3.0,0.99,113.404,1400.0,37900.0,239.323,11000000.0,233.92,1120.0,Suitable
Pune,1.0,0.6,181.308,650.0,99800.0,128.27,7300000.0,130.06,520.0,Suitable
Chennai,2.0,1.202,80.5,1400.0,25000.0,280.526,11000000.0,274.829,1120.0,Suitable
Mumbai,1.0,0.752,150.0,2200.0,38300.0,142.454,20400000.0,143.5,1760.0,Suitable
Ahmedabad,5.0,0.95,39.8,600.0,103000.0,155.15,8000000.0,157.073,480.0,Suitable
Jaipur,20.0,0.62,555.7047145131503,550.0,710400.0,560.9039053716554,3500000.0,306.6518987498583,440.0,Suitable
Chennai,2.0,1.3,,1400.0,112500.0,149.1,11000000.0,146.51,1120.0,Suitable
Jaipur,1.0,,45.13,550.0,76100.0,159.069,3500000.0,157.9,440.0,Suitable
Ahmedabad,4.0,0.7,49.75,600.0,89000.0,182.093,8000000.0,180.2,480.0,Suitable
Mumbai,3.0,0.5,68.62,2200.0,108500.0,226.1,20400000.0,230.38,1760.0,
Chennai,6.0,0.95,144.18,1400.0,128400.0,,11000000.0,160.33,1120.0,Suitable
Hyderabad,4.0,0.7,51.4,850.0,101000.0,187.8,10000000.0,193.3,680.0,Suitable
Pune,5.0,1.16,165.4,650.0,61300.0,165.328,7300000.0,157.7,520.0,Suitable
Kolkata,4.0,,17.041,1600.0,29900.0,299.5,14800000.0,289.5,1280.0,Suitable
Lucknow,1.0,1.01,189.33,1000.0,119200.0,262.983,,272.369,800.0,Suitable
Lucknow,5.0,0.6,160.51,1000.0,148100.0,137.029,4500000.0,136.174,800.0,Suitable
Pune,4.0,1.5,172.03,650.0,47100.0,292.91,7300000.0,292.3,520.0,Suitable
Chennai,3.0,0.79,158.54,1400.0,44100.0,171.2,11000000.0,170.76,1120.0,Suitable
Jaipur,4.0,1.46,123.12,550.0,,166.6,3500000.0,169.71,440.0,Suitable
Bangalore,4.0,0.85,129.3,,103700.0,273.42,12000000.0,270.97,720.0,Suitable
Bangalore,2.0,0.62,159.5,900.0,98800.0,161.14,,156.3,720.0,Suitable
Kolkata,,1.34,139.94,1600.0,46800.0,120.7,14800000.0,118.93,1280.0,Suitable
Hyderabad,4.0,0.929,13.067,850.0,109800.0,,10000000.0,,680.0,Suitable
Bangalore,3.0,1.07,46.426,900.0,131900.0,190.697,12000000.0,190.341,720.0,Suitable
Lucknow,2.0,0.6,90.78,1000.0,33200.0,118.39,4500000.0,115.008,800.0,Suitable
Mumbai,5.0,1.089,183.166,,103800.0,125.777,20400000.0,122.49,1760.0,Suitable
Kolkata,6.0,1.5,57.38,1600.0,42400.0,257.2,14800000.0,252.5,1280.0,Suitable
Lucknow,1.0,0.73,144.8,1000.0,56900.0,269.98,4500000.0,277.24,800.0,Suitable
Hyderabad,1.0,1.03,191.084,850.0,124800.0,149.6,10000000.0,157.3,680.0,Suitable
Bangalore,,,663.9008992620667,900.0,458400.0,863.6447428483879,12000000.0,1314.1731015593643,720.0,Suitable
Pune,3.0,1.2,124.19,650.0,132100.0,,7300000.0,280.071,520.0,Suitable
Bangalore,4.0,1.098,146.257,900.0,108200.0,102.634,12000000.0,102.375,720.0,Suitable
Mumbai,3.0,1.359,128.965,2200.0,113600.0,249.0,20400000.0,245.56,1760.0,Suitable
Lucknow,3.0,1.1,113.51,1000.0,86900.0,250.079,4500000.0,247.0,800.0,Suitable
Chennai,4.0,1.3,42.8,1400.0,51300.0,,11000000.0,276.041,1120.0,
Bangalore,3.0,0.8,180.1,,148800.0,132.972,12000000.0,131.846,720.0,Suitable
Pune,6.0,,155.427,650.0,129300.0,219.61,7300000.0,,520.0,Suitable
Jaipur,1.0,1.3,155.7,550.0,58600.0,228.08,3500000.0,227.9,440.0,Suitable
Bangalore,5.0,0.81,31.7,900.0,92600.0,184.031,12000000.0,188.91,720.0,Suitable
Hyderabad,2.0,1.3,154.094,850.0,130600.0,114.52,10000000.0,106.533,680.0,Suitable
Delhi,6.0,1.2,176.938,800.0,78700.0,,,236.15,640.0,Suitable
Kolkata,3.0,0.69,,1600.0,96100.0,240.759,14800000.0,252.84,1280.0,Suitable
Mumbai,6.0,0.801,94.466,2200.0,74300.0,112.313,20400000.0,120.374,1760.0,Suitable
Delhi,1.0,1.4,67.51,800.0,107400.0,218.02,19000000.0,223.21,640.0,Suitable
Pune,6.0,1.0,60.16,650.0,130100.0,113.6,7300000.0,116.11,520.0,Suitable
Lucknow,3.0,1.1,180.54,1000.0,98000.0,278.51,4500000.0,274.439,800.0,Suitable
Chennai,6.0,1.2,38.9,1400.0,114100.0,115.043,11000000.0,117.4,1120.0,Suitable
Kolkata,5.0,0.879,87.98,1600.0,137500.0,246.881,14800000.0,243.2,1280.0,Suitable
Mumbai,3.0,1.3,194.425,2200.0,106800.0,,20400000.0,173.206,1760.0,Suitable
Jaipur,,1.087,29.77,550.0,139800.0,289.604,3500000.0,293.54,440.0,Suitable
Lucknow,,1.415,,1000.0,99800.0,130.0,4500000.0,125.74,800.0,Suitable
Bangalore,4.0,0.78,79.03,,53700.0,247.973,12000000.0,252.804,720.0,Suitable
Pune,1.0,0.53,173.1,650.0,89500.0,142.9,7300000.0,145.06,520.0,Suitable
Delhi,3.0,0.82,71.132,800.0,86300.0,,19000000.0,215.92,640.0,Suitable
Lucknow,2.0,0.867,135.077,1000.0,61300.0,116.7,,112.7,800.0,Suitable
Delhi,2.0,1.3,17.13,800.0,,227.5,19000000.0,240.5,640.0,Suitable
Pune,4.0,0.95,,650.0,58000.0,235.08,7300000.0,232.1,520.0,Suitable
Delhi,4.0,0.68,116.85,800.0,34400.0,160.9,19000000.0,162.272,640.0,Suitable
Ahmedabad,6.0,0.7,182.5,600.0,79600.0,293.36,8000000.0,298.115,480.0,Suitable
Ahmedabad,5.0,1.5,21.831,,72400.0,210.46,8000000.0,208.422,480.0,Suitable
Jaipur,3.0,0.62,80.846,550.0,94500.0,147.79,3500000.0,144.1,440.0,Suitable
Jaipur,1.0,0.8,63.3,550.0,25400.0,242.647,3500000.0,244.231,440.0,Suitable
Chennai,4.0,0.617,17.88,1400.0,115200.0,105.678,11000000.0,114.0,1120.0,Suitable
Chennai,6.0,0.919,89.44,1400.0,118500.0,218.0,11000000.0,223.52,1120.0,Suitable
Kolkata,1.0,0.6,110.8,1600.0,76300.0,109.4,14800000.0,115.97,1280.0,Suitable
Ahmedabad,3.0,1.36,191.56,600.0,123200.0,208.85,8000000.0,209.8,480.0,Suitable
Bangalore,3.0,0.502,188.038,900.0,24100.0,281.537,12000000.0,275.24,720.0,Suitable
Chennai,6.0,1.38,156.76,1400.0,53400.0,273.6,11000000.0,268.1,1120.0,Suitable
Lucknow,3.0,0.86,11.6,1000.0,95800.0,176.497,4500000.0,181.8,800.0,Suitable
Kolkata,4.0,0.79,41.75,1600.0,88700.0,292.4,14800000.0,302.8,1280.0,Suitable
Pune,6.0,1.43,182.1,650.0,104900.0,120.99,7300000.0,121.08,520.0,
Kolkata,3.0,1.468,166.455,1600.0,107000.0,127.9,14800000.0,129.444,1280.0,Suitable
Ahmedabad,6.0,,91.9,600.0,50900.0,117.94,8000000.0,119.6,480.0,Suitable
Hyderabad,4.0,0.9,18.864,850.0,59500.0,233.6,10000000.0,244.2,680.0,Suitable
Bangalore,1.0,0.819,195.5,900.0,85200.0,258.83,12000000.0,247.247,720.0,Suitable
Hyderabad,6.0,0.87,,850.0,134700.0,116.4,10000000.0,116.69,680.0,Suitable
Hyderabad,2.0,1.1,21.8,850.0,144200.0,254.5,10000000.0,253.4,680.0,Suitable
Lucknow,1.0,0.72,154.29,1000.0,110300.0,211.12,4500000.0,210.97,800.0,Suitable
Delhi,5.0,0.8,81.11,800.0,45300.0,267.3,19000000.0,269.83,,Suitable
Pune,4.0,0.56,45.98,650.0,,118.7,7300000.0,119.3,520.0,Suitable
Bangalore,3.0,0.8,110.665,,81400.0,277.551,12000000.0,287.4,720.0,Suitable
Delhi,6.0,0.872,22.4,800.0,94100.0,240.9,19000000.0,240.1,640.0,Suitable
Delhi,4.0,1.4,98.645,800.0,24100.0,214.323,19000000.0,219.187,640.0,Suitable
Kolkata,1.0,0.74,86.043,1600.0,37500.0,229.29,14800000.0,228.7,1280.0,Suitable
Lucknow,3.0,0.91,43.74,1000.0,106000.0,246.0,4500000.0,246.996,800.0,Suitable
Lucknow,5.0,1.44,92.3,1000.0,52000.0,174.37,4500000.0,173.628,800.0,Suitable
Mumbai,2.0,1.3,154.0,2200.0,99300.0,153.55,20400000.0,150.773,1760.0,Suitable
Mumbai,,0.831,49.0,2200.0,94700.0,246.07,20400000.0,244.23,1760.0,Suitable
Chennai,4.0,1.2,127.4,1400.0,121600.0,,,136.38,1120.0,Suitable
Lucknow,2.0,,115.9,1000.0,105100.0,192.0,4500000.0,197.155,800.0,Suitable
Pune,5.0,0.81,24.371,650.0,22200.0,204.2,7300000.0,204.8,520.0,Suitable
Jaipur,4.0,0.69,115.485,550.0,86800.0,218.3,3500000.0,213.612,440.0,Suitable
Lucknow,3.0,0.63,98.224,1000.0,72800.0,243.72,4500000.0,242.5,800.0,Suitable
Pune,3.0,1.2,64.8,650.0,100600.0,173.441,7300000.0,165.14,520.0,Suitable
Ahmedabad,3.0,,102.28,600.0,115600.0,150.7,8000000.0,145.2,,Suitable
Pune,2.0,0.52,177.455,650.0,41200.0,282.42,7300000.0,282.6,520.0,Suitable
Chennai,2.0,,129.76,1400.0,131900.0,243.9,11000000.0,242.99,1120.0,Suitable
Ahmedabad,3.0,1.5,126.138,600.0,27400.0,124.041,,116.74,480.0,Suitable
Ahmedabad,5.0,1.277,,600.0,37600.0,173.56,8000000.0,181.15,480.0,Suitable
Bangalore,6.0,1.4,103.52,900.0,82900.0,223.91,12000000.0,223.257,720.0,Suitable
Lucknow,3.0,0.942,151.626,1000.0,47100.0,146.569,4500000.0,153.49,800.0,Suitable
Jaipur,5.0,0.61,,550.0,117100.0,214.882,3500000.0,210.489,440.0,Suitable
Delhi,5.0,0.7,56.516,800.0,67900.0,224.032,19000000.0,227.771,640.0,
Mumbai,5.0,1.2,153.08,2200.0,88900.0,119.353,20400000.0,,1760.0,Suitable
Jaipur,3.0,0.69,80.547,550.0,55300.0,201.0,3500000.0,200.523,440.0,Suitable
Jaipur,,0.638,74.501,550.0,130200.0,107.3,3500000.0,102.199,440.0,Suitable
Hyderabad,3.0,1.452,120.2,850.0,100400.0,259.626,10000000.0,256.15,680.0,Suitable
Jaipur,4.0,1.1,129.354,550.0,,263.226,3500000.0,258.52,440.0,Suitable
Jaipur,,1.3,148.2,550.0,46800.0,285.91,3500000.0,286.47,440.0,Suitable
Mumbai,3.0,0.71,56.538,2200.0,83800.0,258.954,20400000.0,263.99,1760.0,Suitable
Bangalore,2.0,0.7,63.7,900.0,113500.0,135.34,12000000.0,131.3,720.0,Suitable
Pune,5.0,0.68,162.3,650.0,69800.0,216.5,7300000.0,219.4,520.0,Suitable
Bangalore,4.0,0.87,64.59,,114400.0,126.35,12000000.0,116.1,720.0,Suitable
Mumbai,2.0,1.287,98.527,2200.0,,106.53,,101.099,1760.0,Suitable
Hyderabad,4.0,0.57,146.7,850.0,26400.0,107.38,10000000.0,107.0,680.0,Suitable
Mumbai,2.0,0.513,119.9,2200.0,58900.0,287.974,20400000.0,288.11,,Suitable
Mumbai,3.0,1.486,20.43,2200.0,35100.0,158.515,20400000.0,156.63,1760.0,Suitable
Mumbai,3.0,1.2,161.738,2200.0,128300.0,160.2,20400000.0,160.565,1760.0,Suitable
Chennai,1.0,0.69,68.85,1400.0,118200.0,131.4,11000000.0,132.53,1120.0,Suitable
Pune,4.0,1.262,166.006,650.0,70500.0,201.6,7300000.0,200.869,520.0,Suitable
Hyderabad,6.0,1.0,131.9,850.0,103800.0,154.83,10000000.0,153.223,680.0,Suitable
Kolkata,4.0,0.7,39.624,1600.0,27900.0,216.5,14800000.0,213.97,1280.0,Suitable
Chennai,5.0,1.3,118.22,,83400.0,269.2,11000000.0,271.2,1120.0,Suitable
Mumbai,4.0,0.875,162.463,,54300.0,267.0,20400000.0,269.786,1760.0,Suitable
Jaipur,1.0,1.411,167.76,550.0,113100.0,258.5,3500000.0,262.61,440.0,Suitable
Mumbai,6.0,0.775,48.69,2200.0,126100.0,157.45,20400000.0,158.177,1760.0,
Jaipur,4.0,1.16,44.5,550.0,25700.0,218.1,3500000.0,221.894,440.0,Suitable
Lucknow,3.0,,170.3,1000.0,104400.0,276.05,4500000.0,274.275,800.0,Suitable
Chennai,3.0,,179.37,1400.0,79400.0,111.6,11000000.0,115.9,1120.0,Suitable
Kolkata,6.0,1.345,54.18,1600.0,124800.0,126.8,14800000.0,126.33,1280.0,Suitable
Delhi,3.0,0.695,84.516,800.0,105900.0,190.113,,187.5,640.0,Suitable
Mumbai,4.0,1.172,160.81,2200.0,88300.0,228.0,20400000.0,231.0,1760.0,Suitable
Jaipur,6.0,1.013,176.1,550.0,29400.0,163.405,3500000.0,,440.0,Suitable
Delhi,6.0,0.8,142.49,800.0,132800.0,246.361,19000000.0,245.71,640.0,Suitable
Bangalore,2.0,0.6,12.079,900.0,68200.0,,12000000.0,230.4,720.0,Suitable
Mumbai,3.0,0.704,68.22,2200.0,149900.0,141.319,20400000.0,140.569,1760.0,Suitable
Lucknow,3.0,0.6,48.5,1000.0,64800.0,193.344,4500000.0,194.656,800.0,Suitable
Kolkata,3.0,1.39,31.1,1600.0,58200.0,279.4,14800000.0,280.49,1280.0,Suitable
Chennai,5.0,1.05,115.1,1400.0,,142.8,11000000.0,147.336,1120.0,Suitable
Chennai,2.0,1.44,28.95,1400.0,105300.0,132.7,11000000.0,140.964,1120.0,Suitable
Chennai,4.0,0.8,152.36,1400.0,28500.0,104.7,11000000.0,105.519,1120.0,Suitable
Chennai,6.0,1.3,11.95,1400.0,98400.0,268.8,11000000.0,269.4,1120.0,Suitable
Chennai,5.0,1.1,147.8,1400.0,116600.0,276.679,11000000.0,282.8,1120.0,Suitable
Hyderabad,5.0,0.52,,850.0,22000.0,219.3,10000000.0,,680.0,Suitable
Mumbai,1.0,1.3,13.6,,63200.0,255.89,20400000.0,,,Suitable
Chennai,4.0,0.518,87.545,1400.0,71800.0,163.4,11000000.0,161.54,1120.0,Suitable
Pune,6.0,0.51,90.2,650.0,86600.0,105.905,7300000.0,104.329,520.0,Suitable
Pune,6.0,0.71,70.37,650.0,56400.0,182.1,7300000.0,184.5,520.0,Suitable
Delhi,6.0,1.4,194.7,800.0,123200.0,260.623,19000000.0,266.9,640.0,Suitable
Lucknow,5.0,0.8,139.2,1000.0,113300.0,185.3,4500000.0,185.4,800.0,Suitable
Ahmedabad,5.0,1.5,16.391,600.0,121100.0,128.5,8000000.0,128.093,480.0,Suitable
Pune,3.0,0.65,90.428,650.0,20400.0,166.473,7300000.0,172.76,520.0,Suitable
Hyderabad,1.0,0.765,52.544,850.0,43900.0,141.197,10000000.0,139.714,680.0,Suitable
Mumbai,3.0,0.6,42.148,2200.0,63700.0,273.3,20400000.0,274.23,1760.0,Suitable
Hyderabad,1.0,1.2,99.08,850.0,140400.0,240.93,10000000.0,237.7,680.0,Suitable
Kolkata,3.0,0.656,44.27,1600.0,66400.0,173.88,,178.0,,Suitable
Ahmedabad,4.0,1.1,179.0,600.0,132200.0,116.984,8000000.0,117.795,480.0,Suitable
Delhi,4.0,1.2,95.3,800.0,91000.0,238.2,19000000.0,235.769,640.0,Suitable
Kolkata,,1.04,,1600.0,103000.0,205.82,14800000.0,205.191,1280.0,Suitable
Bangalore,1.0,1.333,174.209,900.0,73800.0,252.833,12000000.0,257.12,720.0,Suitable
Ahmedabad,3.0,0.8,108.588,600.0,22900.0,144.5,8000000.0,148.91,480.0,Suitable
Delhi,5.0,0.6,,800.0,33800.0,,19000000.0,295.6,640.0,Suitable
Hyderabad,4.0,0.584,112.0,850.0,109500.0,253.34,10000000.0,251.717,680.0,Suitable
Bangalore,4.0,0.59,169.082,900.0,81500.0,297.99,12000000.0,300.9,720.0,Suitable
Delhi,5.0,1.2,98.71,800.0,139400.0,135.85,19000000.0,136.7,640.0,Suitable
Bangalore,5.0,0.97,46.906,900.0,,179.6,12000000.0,180.9,720.0,Suitable
Mumbai,3.0,1.3,76.84,2200.0,83800.0,292.114,20400000.0,299.98,1760.0,Suitable
Lucknow,5.0,1.228,63.175,1000.0,23500.0,242.7,4500000.0,242.9,,Suitable
